ImageId,EncodedPixels
da6c593410340b19bb212b9f6d274f95b08c0fc8f2570cd66bc5ed42c560acab,14018 2 14529 4 15040 5
da6c593410340b19bb212b9f6d274f95b08c0fc8f2570cd66bc5ed42c560acab,11466 2 11977 4 12488 4
da6c593410340b19bb212b9f6d274f95b08c0fc8f2570cd66bc5ed42c560acab,11986 2
da6c593410340b19bb212b9f6d274f95b08c0fc8f2570cd66bc5ed42c560acab,227062 4 227573 8 228084 11 228594 15 229105 17 229616 19 230128 19 230640 20 231153 21 231194 6 231665 22 231703 12 232177 23 232211 18 232675 1 232689 25 232717 25 233186 5 233200 55 233698 8 233710 59 234210 72 234721 74 235233 75 235745 75 236258 75 236771 74 237285 72 237798 71 238312 70 238826 68 239343 63 239859 59 240372 58 240884 58 241396 57 241908 56 242419 57 242931 56 243443 55 243955 54 244467 52 244979 48 245491 46 246003 45 246516 41 247028 38 247541 35 248054 32 248567 27 249080 21 249594 14
da6c593410340b19bb212b9f6d274f95b08c0fc8f2570cd66bc5ed42c560acab,198374 1 198883 11 199395 13 199907 13 200421 10
da6c593410340b19bb212b9f6d274f95b08c0fc8f2570cd66bc5ed42c560acab,151286 2 151796 4 152307 6 152818 8 153330 9 153842 9 154354 9 154866 9 155377 10 155889 10 156401 10 156913 10 157425 9 157937 9 158448 9 158960 9 159472 9 159984 8 160497 5 161010 2
da6c593410340b19bb212b9f6d274f95b08c0fc8f2570cd66bc5ed42c560acab,158984 5 159495 9 160006 13 160518 16 161029 20 161541 22 162052 24 162564 25 163076 25 163587 27 164099 27 164610 29 165122 29 165634 30 166146 31 166658 31 167169 33 167681 33 168193 33 168705 34 169217 34 169729 34 170242 33 170755 32 171268 30 171781 29 172293 29 172806 28 173319 27 173832 25 174346 23 174859 22 175372 21 175886 18 176401 14
da6c593410340b19bb212b9f6d274f95b08c0fc8f2570cd66bc5ed42c560acab,330 2 835 35 877 37 1344 84 1854 87 2362 92 2871 96 2969 2 3381 107 3866 7 3891 112 4375 10 4402 114 4885 12 4914 114 5394 15 5426 114 5903 17 5938 115 6413 18 6450 115 6924 20 6961 116 7435 26 7466 124 7946 54 8007 95 8457 53 8520 95 8969 51 9033 94 9480 49 9546 94 9992 52 10058 93 10504 53 10571 91 11016 56 11085 88 11528 57 11598 86 12040 58 12111 85 12552 59 12624 83 13065 58 13138 3 13144 73 13577 59 13659 65 14090 59 14174 59 14603 59 14688 56 15117 58 15202 53 15632 55 15716 51 16156 45 16229 50 16680 36 16743 47 17194 35 17274 28 17709 4 17717 24 17792 22 18233 21 18305 21 18749 23 18818 20 19264 21 19332 18 19778 22 19848 15 20292 21 20326 2 20363 12 20805 21 20830 2 20837 4 20875 12 21318 20 21341 5 21347 8 21357 4 21365 6 21387 13 21831 57 21893 5 21899 14 22345 80 22859 79 23376 74 23900 62 24427 47 24946 39 25461 36 25974 35 26491 29 27009 22 27529 11 28046 2
da6c593410340b19bb212b9f6d274f95b08c0fc8f2570cd66bc5ed42c560acab,125715 12 126224 18 126735 20 127246 23 127757 26 128267 29 128778 31 129290 31 129802 32 130314 32 130826 34 131338 34 131850 35 132362 35 132874 35 133386 34 133898 34 134410 34 134923 32 135435 31 135948 29 136460 29 136973 27 137485 26 137998 24 138511 21 139025 14 139538 7
da6c593410340b19bb212b9f6d274f95b08c0fc8f2570cd66bc5ed42c560acab,246251 5 246762 7 247273 10 247784 12 248296 12 248807 14 249319 14 249831 15 250343 16 250855 18 251367 21 251879 22 252392 23 252840 8 252904 23 253346 18 253416 24 253855 22 253929 23 254306 6 254365 25 254441 23 254817 9 254876 31 254953 23 255327 13 255386 36 255466 22 255816 8 255838 16 255882 9 255897 38 255978 22 256328 10 256348 20 256387 62 256490 22 256835 2 256839 12 256859 22 256897 66 257002 22 257346 4 257351 14 257369 26 257408 68 257515 21 257858 2 257864 46 257919 70 258028 20 258367 4 258376 126 258540 20 258875 8 258888 127 259053 19 259384 11 259400 129 259565 19 259886 21 259912 130 260078 18 260395 25 260424 131 260589 19 260906 163 261101 19 261417 167 261613 19 261928 169 262125 19 262438 172 262637 19 262949 175 263148 20 263458 183 263660 20 263967 193 264172 20 264477 198 264683 21 264987 202 265194 21 265499 228 266010 219 266232 7 266521 14 266539 201 266744 6 267032 14 267052 199 267257 5 267543 15 267565 198 267769 5 268054 15 268077 198 268281 5 268565 18 268589 198 268793 4 269076 21 269100 200 269306 3 269586 226 269818 2 270096 228 270330 2 270607 230 271119 230 271630 113 271744 117 271866 2 272142 113 272258 115 272378 2 272653 114 272771 114 272890 3 273165 114 273284 114 273402 3 273677 114 273796 114 273913 4 274189 114 274308 115 274424 6 274701 113 274821 121 275213 113 275333 122 275725 113 275845 122 276237 113 276358 36 276396 83 276749 89 276841 21 276870 35 276908 83 277261 86 277358 17 277383 33 277421 83 277773 54 277828 28 277872 15 277896 31 277934 82 278285 54 278343 23 278386 13 278408 30 278447 81 278797 53 278856 20 278899 13 278921 28 278959 81 279310 51 279369 17 279411 13 279434 24 279472 80 279822 50 279883 10 279923 14 279949 18 279985 79 280335 48 280435 14 280467 7 280497 79 280848 44 280947 14 281010 78 281360 42 281459 14 281523 77 281873 40 281970 15 282036 75 282385 39 282482 15 282548 75 282897 37 282994 15 283061 74 283410 34 283506 15 283574 73 283922 31 284018 16 284087 72 284435 23 284529 17 284599 71 284948 18 285041 16 285112 69 285461 15 285552 17 285626 66 285974 11 286064 17 286140 63 286488 7 286575 18 286654 60 287001 4 287086 19 287167 58 287598 19 287682 54 288110 19 288196 50 288622 19 288709 47 289134 19 289222 36 289260 5 289646 18 289735 35 289773 3 290158 18 290248 33 290671 16 290761 31 291183 14 291273 31 291696 11 291786 30 292208 10 292298 29 292721 7 292811 28 293234 3 293323 27 293836 26 294348 25 294861 24 295373 23 295886 21 296400 17 296915 10
da6c593410340b19bb212b9f6d274f95b08c0fc8f2570cd66bc5ed42c560acab,221459 8 221970 10 222481 10 222993 10 223503 12 224014 13 224526 13 225039 10
da6c593410340b19bb212b9f6d274f95b08c0fc8f2570cd66bc5ed42c560acab,138067 1 138576 10 139086 16 139596 24 140107 28 140619 32 141132 38 141644 40 142147 1 142156 41 142658 2 142668 42 143167 7 143180 42 143678 58 144190 59 144700 62 145198 6 145211 64 145709 8 145722 66 146218 12 146233 67 146724 89 147233 92 147744 93 148254 95 148766 95 149278 95 149789 96 150301 95 150812 96 151324 96 151836 95 152348 94 152860 93 153372 93 153884 92 154396 91 154908 87 155421 77 155933 75 156446 72 156959 70 157473 68 157987 65 158501 63 159015 60 159528 59 160043 56 160558 52 161071 19 161092 30 161584 18 161606 28 162096 17 162119 27 162609 16 162631 27 163121 16 163144 26 163633 17 163656 27 164145 17 164168 27 164657 17 164681 26 165168 18 165195 23 165680 18 165709 20 166191 19 166224 16 166702 21 166737 13 167214 21 167249 12 167726 22 167762 10 168238 23 168751 22 169264 21 169776 21 170289 21 170801 21 171313 21 171825 22 172337 22 172848 24 173360 24 173872 24 174384 24 174896 24 175408 24 175920 24 176432 23 176944 21 177456 20 177968 19 178480 18 178993 14 179514 1
da6c593410340b19bb212b9f6d274f95b08c0fc8f2570cd66bc5ed42c560acab,98108 11 98618 17 99130 19 99641 20 100153 21 100665 22 101177 24 101689 26 102201 27 102713 28 103226 27 103738 11 103758 8 104251 8 104271 8 104765 4 104784 8 105278 3 105295 9 105790 2 105807 9 106318 11 106829 12 107341 12 107852 13 108363 14 108873 16 109384 17 109894 18 110405 19 110916 20 111427 21 111938 22 112450 22 112961 23 113473 23 113985 22 114496 23 115008 22 115520 22 116031 23 116543 22 117055 22 117567 22 118079 22 118591 21 119104 20 119617 18 120129 17 120642 15 121155 13 121669 10
da6c593410340b19bb212b9f6d274f95b08c0fc8f2570cd66bc5ed42c560acab,140102 4 140613 3
da6c593410340b19bb212b9f6d274f95b08c0fc8f2570cd66bc5ed42c560acab,216434 6 216946 6 217457 8 217969 8 218481 9 218992 10 219504 10 220017 8 220529 8 221042 6 221554 5 222067 2
da6c593410340b19bb212b9f6d274f95b08c0fc8f2570cd66bc5ed42c560acab,191366 2 191876 6 192388 6 192900 7 193413 7 193925 7 194437 8 194949 8 195462 9 195975 21 196489 21 197001 22 197513 24 198025 27 198537 34 199048 36 199560 37 200072 38 200584 39 201096 40 201608 41 202120 42 202632 43 203144 43 203657 41 204169 41 204682 39 205194 39 205707 38 206220 36 206733 34 207246 31 207759 29 208272 26 208785 24 209299 18
da6c593410340b19bb212b9f6d274f95b08c0fc8f2570cd66bc5ed42c560acab,226186 10 226696 13 227207 15 227718 16 228230 16 228741 17 229253 17 229764 18 230276 18 230788 17 231301 15 231813 14 232326 12 232838 11 233352 7
da6c593410340b19bb212b9f6d274f95b08c0fc8f2570cd66bc5ed42c560acab,133534 9 134041 15 134550 19 135060 22 135571 23 136082 25 136594 26 137105 27 137616 29 138127 30 138638 31 139150 31 139661 32 140173 32 140685 32 141197 32 141709 32 142221 32 142733 33 143245 32 143758 31 144271 30 144784 29 145297 28 145809 28 146322 26 146835 24 147348 22 147861 20 148374 18 148887 17 149401 11
da6c593410340b19bb212b9f6d274f95b08c0fc8f2570cd66bc5ed42c560acab,161173 2 161682 6 162194 7 162706 7 163217 10 163729 11 164241 12 164753 12 165265 13 165777 14 166289 15 166802 15 167314 15 167826 15 168339 15 168852 14 169364 15 169877 15 170389 15 170902 13 171416 11 171929 8 172442 6
da6c593410340b19bb212b9f6d274f95b08c0fc8f2570cd66bc5ed42c560acab,165331 1 165337 5 165836 32 166344 37 166854 41 167365 43 167877 44 168389 45 168900 47 169412 48 169924 48 170435 50 170947 50 171459 51 171971 52 172483 53 172995 53 173507 54 174019 54 174530 55 175042 55 175554 55 176066 55 176577 56 177089 55 177600 56 178112 55 178623 55 179135 54 179646 54 180156 55 180665 56 181176 56 181687 57 182196 60 182706 62 183215 64 183725 61 183789 2 184236 67 184746 69 185256 71 185767 72 186278 73 186790 74 187301 75 187813 76 188325 77 188837 78 189349 78 189862 77 190374 78 190887 77 191401 75 191914 8 191924 64 192440 61 192957 56 193473 52 193987 50 194043 1 194500 49 194554 3 195012 50 195065 6 195525 50 195576 7 196037 59 196549 59 197061 59 197573 59 198085 59 198597 59 199109 59 199621 59 200133 59 200645 59 201158 58 201671 57 202184 56 202696 56 203209 55 203720 56 204232 56 204744 56 205254 59 205766 4 205771 54 206278 4 206283 8 206292 45 206789 12 206808 41 207301 10 207321 40 207813 8 207835 4 207846 27 208325 7 208360 25 208835 11 208859 6 208871 26 209345 15 209369 39 209855 19 209880 40 210365 45 210412 20 210876 45 210925 19 211388 45 211439 17 211899 46 211953 15 212410 47 212468 12 212921 48 212981 11 213433 47 213493 11 213945 48 214006 10 214456 49 214519 9 214968 50 215032 8 215479 34 215516 15 215545 6 215991 24 216029 15 216057 6 216503 20 216542 14 216570 5 217015 25 217054 14 217082 5 217527 27 217568 12 217594 5 218039 27 218082 10 218106 5 218551 28 218595 9 218619 4 219064 28 219108 8 219132 3 219576 31 219620 8 220089 31 220132 7 220601 33 220644 5 221114 35 221156 4 221626 37 221669 2 222139 36 222652 33 223166 29 223680 22 224193 17 224706 12 225220 6
da6c593410340b19bb212b9f6d274f95b08c0fc8f2570cd66bc5ed42c560acab,115141 6 115652 9 116163 11 116675 12 117187 13 117698 14 118210 15 118722 15 119235 13 119749 11 120263 8 120777 4
da6c593410340b19bb212b9f6d274f95b08c0fc8f2570cd66bc5ed42c560acab,991 20 1499 26 2012 25 2526 23 3039 21 3553 19 4066 17 4580 14 5094 11 5609 7
dab46d798d29aff2e99c23f47ed3064f5cafb1644629b015c95a2dd2ee593bb4,59948 7 60203 9 60458 11 60713 12 60969 13 61225 13 61481 13 61737 13 61993 12 62249 12 62505 11 62761 10 63018 8 63275 6
dab46d798d29aff2e99c23f47ed3064f5cafb1644629b015c95a2dd2ee593bb4,36919 10 37173 14 37427 17 37682 19 37937 20 38193 21 38449 21 38705 21 38961 20 39217 20 39473 19 39730 17 39987 15 40244 13 40502 8 40760 4
dab46d798d29aff2e99c23f47ed3064f5cafb1644629b015c95a2dd2ee593bb4,24118 2 24375 1
dab46d798d29aff2e99c23f47ed3064f5cafb1644629b015c95a2dd2ee593bb4,61026 6 61281 8 61535 12 61790 13 62045 14 62301 14 62556 15 62811 16 63067 16 63323 16 63579 16 63835 15 64091 15 64348 13 64605 11 64862 9 65121 3
dab46d798d29aff2e99c23f47ed3064f5cafb1644629b015c95a2dd2ee593bb4,20622 3 20877 6 21131 9 21387 10 21643 11 21899 12 22155 12 22411 13 22668 13 22925 12 23182 11 23439 10 23696 9 23953 7
dab46d798d29aff2e99c23f47ed3064f5cafb1644629b015c95a2dd2ee593bb4,17561 11 17817 12 18071 16 18327 17 18583 18 18839 19 19095 19 19351 20 19607 20 19864 19 20121 18 20377 18 20635 16 20892 14 21150 11 21407 10 21667 2
dab46d798d29aff2e99c23f47ed3064f5cafb1644629b015c95a2dd2ee593bb4,15047 5 15301 9 15556 14 15812 15 16067 18 16323 18 16580 18 16836 19 17093 18 17350 17 17607 15 17865 13 18123 9 18381 6
dab46d798d29aff2e99c23f47ed3064f5cafb1644629b015c95a2dd2ee593bb4,58335 4 58590 5 58846 6 59103 4 59360 3
dab46d798d29aff2e99c23f47ed3064f5cafb1644629b015c95a2dd2ee593bb4,3814 6 4069 8 4323 13 4579 14 4835 16 5091 16 5348 15 5605 14 5863 12 6120 11 6379 6 6636 5
dab46d798d29aff2e99c23f47ed3064f5cafb1644629b015c95a2dd2ee593bb4,26096 4 26349 10 26605 11 26860 13 27116 14 27372 14 27629 14 27885 14 28142 13 28399 11 28657 8
dab46d798d29aff2e99c23f47ed3064f5cafb1644629b015c95a2dd2ee593bb4,51701 7 51955 12 52211 13 52466 15 52721 16 52977 16 53233 16 53489 16 53745 16 54002 15 54259 14 54515 14 54772 13 55029 12 55286 11 55544 9 55801 8 56062 2
df40099c6306ca1f47fcc8a62e2fa39486d4e223177afdc51b2ad189691802d8,36402 1 36661 4 36921 4 37181 5 37441 6 37701 6 37961 6 38221 7 38481 8 38741 8 39001 8 39261 9 39521 9 39781 10 40041 10 40301 10 40561 10 40821 11 41082 10 41342 10 41603 9 41864 8 42125 6 42387 3
df40099c6306ca1f47fcc8a62e2fa39486d4e223177afdc51b2ad189691802d8,56682 1 56942 1 57201 2 57461 3 57721 3 57981 3 58241 3 58501 3 58508 4 58761 12 59021 12 59281 13 59541 13 59801 14 60061 14 60321 13 60581 13 60841 13 61101 12 61361 12 61621 12 61881 11 62141 10 62401 10 62661 8 62921 7 63182 5
df40099c6306ca1f47fcc8a62e2fa39486d4e223177afdc51b2ad189691802d8,74104 7 74119 9 74363 8 74378 12 74623 9 74637 18 74883 10 74896 20 75143 10 75155 22 75404 10 75415 22 75664 34 75925 7 75934 24 76194 24 76455 22 76715 22 76977 18 77237 18 77505 4
df40099c6306ca1f47fcc8a62e2fa39486d4e223177afdc51b2ad189691802d8,14830 5 15089 7 15349 8 15609 8 15869 8 16129 8 16389 8 16649 8 16909 9 17169 9 17429 9 17689 9 17950 8 18210 8 18471 6 18731 6 18993 4 19254 3 19515 2
df40099c6306ca1f47fcc8a62e2fa39486d4e223177afdc51b2ad189691802d8,13 21 272 23 531 24 791 24 1051 24 1311 24 1571 23 1832 21 2093 18 2355 15 2618 10
df40099c6306ca1f47fcc8a62e2fa39486d4e223177afdc51b2ad189691802d8,29656 4 29915 8 30175 10 30435 12 30694 13 30953 14 31212 15 31472 15 31731 15 31991 15 32251 14 32511 13 32772 11 33033 10 33293 9 33554 7 33817 2
df40099c6306ca1f47fcc8a62e2fa39486d4e223177afdc51b2ad189691802d8,86086 1 86343 8 86598 15 86856 18 87116 19 87375 20 87635 21 87895 21 88156 20 88416 20 88676 20 88936 20 89196 19 89456 19 89717 17 89978 15
df40099c6306ca1f47fcc8a62e2fa39486d4e223177afdc51b2ad189691802d8,47342 5 47601 7 47860 9 48118 11 48378 12 48637 13 48897 13 49157 13 49417 14 49677 14 49937 14 50197 14 50456 15 50716 15 50976 14 51236 14 51496 14 51756 14 52017 14 52277 20 52537 21 52798 22 53060 21 53321 21 53582 20 53843 19 54102 20 54362 20 54622 20 54883 18 55143 17 55404 15 55667 6
df40099c6306ca1f47fcc8a62e2fa39486d4e223177afdc51b2ad189691802d8,64014 7 64256 8 64272 11 64515 10 64531 13 64770 16 64789 15 65028 36 65286 38 65538 45 65797 45 66057 23 66081 21 66316 20 66342 19 66576 19 66603 18 66837 14 66863 19 67097 12 67123 19 67150 3 67358 10 67384 19 67409 5 67646 4 67655 9 67668 8 67916 21 68176 21 68436 22 68696 23 68958 6 68965 14 69226 14 69486 14 69746 13 70006 13 70267 11 70528 7 70788 6 71050 2
df40099c6306ca1f47fcc8a62e2fa39486d4e223177afdc51b2ad189691802d8,36947 6 37204 12 37462 17 37721 19 37981 19 38240 21 38500 21 38759 22 39019 22 39279 22 39539 21 39799 21 40059 20 40319 19 40579 18 40839 17 41100 15 41360 14 41622 9 41883 6
df40099c6306ca1f47fcc8a62e2fa39486d4e223177afdc51b2ad189691802d8,9130 5 9389 7 9648 8 9904 12 10163 13 10422 14 10681 15 10941 14 11201 14 11460 14 11720 13 11981 8 12241 7 12502 5
df40099c6306ca1f47fcc8a62e2fa39486d4e223177afdc51b2ad189691802d8,58538 5 58798 6 59057 7 59316 9 59575 10 59834 12 60092 14 60351 15 60610 16 60869 17 61129 16 61389 15 61649 15 61910 11 62172 3
df40099c6306ca1f47fcc8a62e2fa39486d4e223177afdc51b2ad189691802d8,27862 1 28119 7 28378 9 28637 11 28897 11 29156 13 29416 13 29676 14 29936 14 30196 14 30456 14 30716 15 30976 16 31236 17 31496 17 31756 16 32016 16 32276 16 32537 14 32797 14 33058 12 33319 10 33580 8
df40099c6306ca1f47fcc8a62e2fa39486d4e223177afdc51b2ad189691802d8,78048 10 78301 20 78560 22 78819 24 79079 25 79338 26 79598 26 79858 26 80119 25 80380 24 80640 24 80901 23 81164 20 81425 18 81689 13 81951 8 82214 3
df40099c6306ca1f47fcc8a62e2fa39486d4e223177afdc51b2ad189691802d8,36727 3 36986 6 37245 7 37494 20 37753 21 38012 22 38271 23 38531 23 38790 24 39049 25 39309 24 39568 24 39828 23 40088 16 40348 16 40608 15 40868 14 41128 13 41387 14 41647 13 41907 13 42167 12 42427 12 42688 10 42949 8
df40099c6306ca1f47fcc8a62e2fa39486d4e223177afdc51b2ad189691802d8,23973 6 24232 9 24492 10 24751 12 25010 14 25270 15 25530 17 25791 16 26051 18 26312 18 26572 18 26832 19 27093 18 27354 18 27614 18 27874 18 28135 16 28396 15 28657 13 28919 10 29181 7 29442 4
df40099c6306ca1f47fcc8a62e2fa39486d4e223177afdc51b2ad189691802d8,52 8 311 10 571 11 832 11 1092 12 1352 12 1613 11 1874 10 2135 9 2396 8 2657 7 2920 2
df40099c6306ca1f47fcc8a62e2fa39486d4e223177afdc51b2ad189691802d8,51537 4 51796 6 52055 8 52315 10 52574 12 52834 12 53094 12 53354 12 53614 11 53873 12 54132 12 54392 12 54652 11 54912 10 55172 9 55432 8
df40099c6306ca1f47fcc8a62e2fa39486d4e223177afdc51b2ad189691802d8,31516 1 31774 6 32034 7 32295 6 32556 6 32816 5 33077 4 33338 2
df40099c6306ca1f47fcc8a62e2fa39486d4e223177afdc51b2ad189691802d8,83012 2 83269 10 83528 12 83788 14 84048 16 84308 16 84568 17 84828 18 85089 17 85350 17 85610 17 85871 16 86132 16 86392 16 86653 15 86914 14 87175 12 87437 10 87699 7 87961 4
df40099c6306ca1f47fcc8a62e2fa39486d4e223177afdc51b2ad189691802d8,23997 7 24256 8 24516 9 24775 11 25035 11 25295 11 25554 13 25814 13 26075 12 26335 12 26595 12 26856 11 27117 9 27378 8
df40099c6306ca1f47fcc8a62e2fa39486d4e223177afdc51b2ad189691802d8,24795 5 25054 6 25313 8 25573 8 25832 9 26092 10 26351 11 26611 12 26870 13 27130 14 27390 14 27650 15 27910 15 28169 17 28429 18 28689 18 28949 19 29209 19 29469 19 29730 19 29990 19 30251 17 30512 16 30773 15 31045 1
df40099c6306ca1f47fcc8a62e2fa39486d4e223177afdc51b2ad189691802d8,16995 9 17254 11 17513 14 17772 16 18032 17 18058 4 18292 17 18316 8 18552 19 18573 12 18812 34 19072 36 19332 37 19593 36 19855 35 20116 35 20378 33 20640 31 20900 31 21161 30 21422 11 21435 16 21683 9 21696 14 21944 7 21958 11 22205 5 22220 8 22466 3
df40099c6306ca1f47fcc8a62e2fa39486d4e223177afdc51b2ad189691802d8,40941 4 41199 8 41458 10 41715 14 41975 14 42234 15 42493 16 42752 17 43011 18 43271 18 43531 18 43790 19 44050 18 44307 20 44563 24 44822 24 45081 25 45339 26 45599 26 45858 26 46117 26 46377 12 46392 11 46637 12 46653 8 46897 11 46914 6 47157 10 47417 8 47678 7
df40099c6306ca1f47fcc8a62e2fa39486d4e223177afdc51b2ad189691802d8,85387 8 85646 9 85904 12 86162 14 86421 16 86680 16 86939 17 87199 17 87458 17 87718 17 87977 17 88237 17 88497 16 88758 14 89019 11 89280 3
df40099c6306ca1f47fcc8a62e2fa39486d4e223177afdc51b2ad189691802d8,68483 11 68742 12 69002 13 69261 15 69520 17 69780 17 70040 17 70301 16 70561 16 70821 16 71083 13
df40099c6306ca1f47fcc8a62e2fa39486d4e223177afdc51b2ad189691802d8,76552 4 76809 9 77067 13 77327 13 77587 14 77846 16 78106 16 78366 17 78626 17 78886 17 79146 17 79406 17 79666 18 79926 18 80186 18 80446 18 80706 18 80967 16 81227 15 81488 14 81749 12 82011 10 82272 10 82532 12 82792 13 83052 14 83312 15 83572 16 83832 16 84092 17 84353 16 84614 15 84876 13 85137 12 85399 9 85661 6
df40099c6306ca1f47fcc8a62e2fa39486d4e223177afdc51b2ad189691802d8,1446 2 1700 9 1959 11 2216 15 2475 16 2734 17 2991 20 3250 20 3509 21 3768 21 4012 6 4028 20 4269 13 4288 20 4529 16 4547 20 4788 40 5047 23 5073 15 5307 21 5335 14 5567 22 5596 14 5827 22 5857 14 6088 21 6117 14 6348 22 6377 14 6609 22 6638 14 6869 22 6898 14 7129 21 7157 15 7389 20 7417 15 7650 18 7678 14 7911 15 7939 13 8171 14 8199 13 8432 12 8460 11 8693 11 8722 9 8953 10 8983 8 9214 9 9246 2 9474 9 9735 7
df40099c6306ca1f47fcc8a62e2fa39486d4e223177afdc51b2ad189691802d8,54467 5 54726 7 54984 9 55242 12 55501 14 55759 16 56019 16 56278 17 56537 18 56797 18 57057 17 57317 16 57577 16 57837 14 58097 13 58357 12 58617 9 58878 7 59139 5
df40099c6306ca1f47fcc8a62e2fa39486d4e223177afdc51b2ad189691802d8,59925 12 60183 16 60443 17 60703 17 60962 19 61223 17 61483 17 61743 16 62004 14 62267 8 62528 6
df40099c6306ca1f47fcc8a62e2fa39486d4e223177afdc51b2ad189691802d8,12099 4 12354 12 12612 15 12870 19 13129 20 13389 20 13649 21 13909 21 14169 21 14429 21 14689 20 14949 20 15210 19 15471 17 15732 15 15993 14 16255 10 16517 6
df40099c6306ca1f47fcc8a62e2fa39486d4e223177afdc51b2ad189691802d8,62807 7 63066 11 63325 12 63583 16 63842 17 64101 18 64360 20 64619 21 64878 21 65137 22 65396 23 65655 23 65915 22 66175 21 66435 19 66694 19 66953 18 67211 18 67471 19 67730 21 67989 23 68249 23 68509 24 68769 25 69029 24 69290 23 69551 22 69811 21 70072 19 70332 19 70592 17 70852 16 71112 15 71371 16 71631 16 71891 16 72151 16 72410 18 72670 18 72930 18 73190 18 73450 17 73711 16 73971 16 74231 15 74491 15 74752 14 75013 13 75273 13 75535 12 75797 11 76058 11 76318 11 76578 12 76837 13 77096 14 77355 15 77615 15 77875 15 78134 16 78393 17 78653 17 78913 19 79173 20 79432 22 79692 22 79952 23 80212 23 80473 22 80733 22 80994 21 81256 3 81263 12 81523 12 81783 12 82043 11 82303 11 82564 9 82824 8 83086 5
df40099c6306ca1f47fcc8a62e2fa39486d4e223177afdc51b2ad189691802d8,46416 3 46673 10 46932 12 47191 14 47451 16 47711 16 47972 16 48232 17 48493 16 48753 16 49013 17 49274 15 49535 14 49795 14 50056 12 50317 10 50577 8
df40099c6306ca1f47fcc8a62e2fa39486d4e223177afdc51b2ad189691802d8,50852 5 51111 7 51371 7 51630 8 51890 8 52151 6 52412 5 52672 4
df40099c6306ca1f47fcc8a62e2fa39486d4e223177afdc51b2ad189691802d8,88818 7 89076 11 89335 12 89595 12 89854 14 90116 11
df40099c6306ca1f47fcc8a62e2fa39486d4e223177afdc51b2ad189691802d8,3033 6 3292 8 3550 11 3808 13 4067 15 4326 16 4586 16 4846 16 5106 15 5366 15 5626 15 5886 15 6147 14 6408 14 6669 13 6929 14 7190 15 7451 15 7710 16 7970 17 8229 18 8489 19 8748 20 9008 20 9268 20 9528 20 9789 19 10038 1 10049 19 10297 4 10309 19 10556 6 10569 19 10815 10 10829 19 11075 11 11089 19 11335 33 11595 33 11856 32 12117 30 12378 28 12639 13 12653 12 12901 10 12913 11 13162 8 13174 9 13424 5 13437 3
df40099c6306ca1f47fcc8a62e2fa39486d4e223177afdc51b2ad189691802d8,29804 5 30062 9 30319 15 30577 19 30836 21 31096 22 31355 23 31615 23 31875 23 32135 23 32396 21 32657 19 32918 18 33179 26 33441 26 33703 24 33969 19 34229 19 34489 19 34749 19 35009 19 35270 18 35530 18 35790 19 36050 21 36310 22 36569 23 36826 26 37086 26 37345 27 37604 28 37864 28 38124 27 38384 26 38644 25 38904 21 39165 18 39426 13 39687 6 39948 3
df40099c6306ca1f47fcc8a62e2fa39486d4e223177afdc51b2ad189691802d8,82582 3 82842 4 83102 4 83362 4 83622 4 83882 3
df40099c6306ca1f47fcc8a62e2fa39486d4e223177afdc51b2ad189691802d8,53731 8 53988 12 54246 14 54505 16 54764 17 55024 17 55284 17 55544 16 55805 15 56066 13 56327 9
df40099c6306ca1f47fcc8a62e2fa39486d4e223177afdc51b2ad189691802d8,63616 7 63875 9 64134 11 64391 15 64651 15 64909 17 65168 18 65427 19 65686 20 65945 21 66205 21 66464 21 66724 21 66984 20 67245 18 67505 18 67767 13 68028 8
df40099c6306ca1f47fcc8a62e2fa39486d4e223177afdc51b2ad189691802d8,74797 4 75055 7 75314 9 75573 11 75832 13 76091 14 76351 15 76610 16 76868 17 77127 18 77387 17 77646 16 77905 16 78164 16 78424 15 78684 14 78944 13 79205 9 79465 8
df40099c6306ca1f47fcc8a62e2fa39486d4e223177afdc51b2ad189691802d8,18890 1 19148 5 19407 7 19667 8 19926 9 20186 9 20446 8 20707 7 20968 6
df40099c6306ca1f47fcc8a62e2fa39486d4e223177afdc51b2ad189691802d8,24881 5 25140 6 25399 8 25657 11 25917 11 26175 13 26434 14 26693 15 26952 16 27212 16 27472 14 27732 10 27992 8 28256 1
df40099c6306ca1f47fcc8a62e2fa39486d4e223177afdc51b2ad189691802d8,20722 10 20980 14 21237 18 21496 20 21755 22 22015 23 22274 24 22534 24 22794 24 23055 23 23316 21 23578 18 23841 15 24109 5
df40099c6306ca1f47fcc8a62e2fa39486d4e223177afdc51b2ad189691802d8,3056 5 3316 6 3569 13 3828 15 4087 16 4346 17 4606 17 4866 16 5126 15 5386 13 5647 11 5909 7 6170 5
df40099c6306ca1f47fcc8a62e2fa39486d4e223177afdc51b2ad189691802d8,68837 1 69094 7 69352 11 69611 13 69870 14 70129 15 70389 16 70648 17 70908 17 71168 17 71428 17 71688 18 71948 17 72208 17 72468 17 72728 17 72988 17 73010 3 73248 26 73508 28 73769 28 74030 27 74290 28 74551 7 74559 20 74820 19 75081 19 75341 19 75602 17 75863 16 76123 16 76384 15 76645 14 76904 21 77164 22 77424 23 77684 24 77944 24 78203 25 78463 26 78723 26 78984 25 79244 24 79504 24 79765 22 80026 17 80287 15 80549 5 80556 3
